id,_title,_description,keywords,_circa,_date created,_material,_width,_height,_depicts,_Lat,_Lon,year,_creator
0071824cx066-12,"Antigo prédio da Bolsa de Fundos Públicos (ou Bolsa de Valores), atual Centro Cultural do Banco do Brasil",nan,Marc Ferrez,1895 – 1905,N.A.,NEGATIVO/ Vidro,18.0 cm,24.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q2946148"">Centro</a>",-22.900891,-43.176773,1900,Marc Ferrez
0071824cx066-13,Vista da Igreja de Nossa Senhora de Copacabana,Tomada das proximidades da atual entrada do forte de Copacabana.,Marc Ferrez,1880 – 1890,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,N.A.,-22.987386,-43.188495,1885,Marc Ferrez
0071824cx066-14,Vista da Igreja de Nossa Senhora de Copacabana,Tomada das proximidades da atual entrada do forte de Copacabana.,Marc Ferrez,1880 – 1890,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q202730"">Copacabana</a>",-22.985918,-43.184679,1885,Marc Ferrez
0071824cx066-15,Vista do Outeiro da Glória,nan,Marc Ferrez,1880 – 1888,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q1532671"">Glória</a>",-22.9181,-43.176356,1884,Marc Ferrez
0071824cx066-16,Vista do Outeiro da Glória,nan,Marc Ferrez,1880 – 1888,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q1532671"">Glória</a>",-22.919076,-43.176726,1884,Marc Ferrez
0071824cx067-01,Estação das barcas na Praça XV de Novembro,nan,Marc Ferrez,1885 – 1905,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q10353359"">Praça XV de Novembro</a>",-22.903106,-43.172557,1895,Marc Ferrez
0071824cx067-02,"Cais Pharoux e, ao fundo, Mercado da Praia do Peixe","Vista do Cais Pharoux e adjacências, tomado de uma embarcação.",Marc Ferrez,1881 – 1891,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q224101"">Baía de Guanabara</a>",-22.903407,-43.17094,1886,Marc Ferrez
0071824cx067-03,Vista do Pão de Açúcar,nan,Marc Ferrez,1880 – 1890,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q178725"">Niterói</a>",-22.957026000000006,-43.168955,1885,Marc Ferrez
0071824cx067-04,As pirâmides do Aqueduto da Carioca,nan,Marc Ferrez,1885 – 1895,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,N.A.,-22.935208,-43.201454,1890,Marc Ferrez
0071824cx067-05,"Entrada da Baía de Guanabara vista de Niterói, com destaque para o Morro do Pão de Açúcar",nan,Marc Ferrez,1880 – 1890,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,N.A.,-22.943339,-43.115254,1885,Marc Ferrez
0071824cx068-01,Vista da Alameda das Palmeiras,nan,Marc Ferrez,1880 – 1890,N.A.,NEGATIVO/ Vidro,18.0 cm,24.0 cm,N.A.,-22.967524,-43.224274,1885,Marc Ferrez
0071824cx068-09,"Rua Primeiro de Março, à direita, o prédio da Bolsa de Fundos Públicos (ou Bolsa de Valores), atual Centro Cultural Banco do Brasil",nan,Marc Ferrez,1895 – 1905,N.A.,NEGATIVO/ Vidro,18.0 cm,24.0 cm,N.A.,-22.901922,-43.176272,1900,Marc Ferrez
0071824cx068-10,Vista da Praia de Botafogo,nan,Marc Ferrez,1895 – 1905,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,N.A.,-22.941703,-43.175142,1900,Marc Ferrez
0071824cx068-11,Pedra do Índio,"Pedra do Índio é um monumento de formação rochosa que se localiza na Praia das Flechas, do município de Niterói, estado do Rio de Janeiro. Conta-se uma história de quando Arariboia (o fundador da cidade) derrotou os franceses e recebeu de Estácio de Sá o direito de escolha para qualquer região da Guanabara como recompensa pela vitória, o cacique dos tupis logo apontou para as ""águas escondidas"" (em tupi: Niterói). Ao entrar na pequena baía que forma a orla Boa Viagem-Jurujuba, Araribóia avistou a pedra e achou obra de Tupã uma formação rochosa baseada em sua face.",Marc Ferrez,1879 – 1889,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,N.A.,-22.904846,-43.118554,1884,Marc Ferrez
0071824cx068-12,Pedra de Itapuca,"Pedra de Itapuca, em Niterói, trata-se de um monumento natural localizado entre as praias de Icaraí e das Flechas, sob a designação indígena de Itapuca (pedra furada) por haver tido, em sua forma original, um túnel natural. A pedra foi parcialmente demolida por ordens do Presidente da Província, Conselheiro Pedreira, para dar prosseguimento ao Plano de Arruamento de 1840-1841, criando uma comunicação direta entre os bairros do Ingá e Icaraí.",Marc Ferrez,1879 – 1889,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q10352795"">Praia de Icaraí</a>",-22.905349,-43.119372,1884,Marc Ferrez
0071824cx068-13,Pedra do Índio,"Pedra do Índio é um monumento de formação rochosa que se localiza na Praia das Flechas, do município de Niterói, estado do Rio de Janeiro. Conta-se uma história de quando Arariboia (o fundador da cidade) derrotou os franceses e recebeu de Estácio de Sá o direito de escolha para qualquer região da Guanabara como recompensa pela vitória, o cacique dos tupis logo apontou para as ""águas escondidas"" (em tupi: Niterói). Ao entrar na pequena baía que forma a orla Boa Viagem-Jurujuba, Araribóia avistou a pedra e achou obra de Tupã uma formação rochosa baseada em sua face.",Marc Ferrez,1879 – 1889,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,N.A.,-22.905283,-43.119968,1884,Marc Ferrez
0071824cx068-16,Alameda das Palmeiras,Vista da Alameda das Palmeiras no Jardim Botânico do Rio de Janeiro.,Marc Ferrez,1880 – 1890,N.A.,NEGATIVO/ Vidro,18.0 cm,24.0 cm,N.A.,-22.967776,-43.223866,1885,Marc Ferrez
0071824cx070-02,"Vista da Baía de Guanabara, com destaque para o Pão de Açúcar","O panorama abrange também os bairros de Botafogo, Flamengo e Urca, vistos a partir do Corcovado.",Marc Ferrez,1882 – 1892,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,N.A.,-22.944978,-43.196451,1887,Marc Ferrez
0071824cx070-03,Ilha Fiscal,"Vista da Ilha Fiscal, tomada de uma embarcação. Transferida para a Marinha pelo Ministério da Fazenda, em 1913, a Ilha é hoje parte do Complexo Cultural do Serviço de Documentação da Marinha (DPHDM). Cenário do evento que ficou conhecido como “O Último Baile do Império”, realizado alguns dias antes da Proclamação da República.",Marc Ferrez,1890 – 1900,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q224101"">Baía de Guanabara</a>",-22.89871,-43.166306,1895,Marc Ferrez
0071824cx070-04,Escola Militar,nan,Marc Ferrez,1880 – 1890,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q1898482"">Urca</a>",-22.955873,-43.168224,1885,Marc Ferrez
0071824cx070-08,Mercado da Praia do Peixe,"Vista do Mercado da Praia do Peixe, próximo à atual rua do mercado.",Marc Ferrez,1885 – 1895,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,N.A.,-22.901431,-43.173196,1890,Marc Ferrez
0071824cx070-09,Vista do Largo da Carioca,"Vista do Largo da Carioca, com o Chafariz de 35 bicas ao fundo.",Marc Ferrez,1885 – 1895,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q2946148"">Centro</a>",-22.906463,-43.178814,1890,Marc Ferrez
0071824cx070-10,Rua do Ouvidor,"Antiga rua de Aleixo Manuel, a rua do Ouvidor passou a chamar-se assim quando o primeiro magistrado da Capitania estabeleceu residência efetiva. Depois da chegada de D. João VI em 1808 e com a abertura dos portos ao comércio internacional, estrangeiros - principalmente ingleses e franceses - começaram a se estabelecer na cidade, trabalhando como atacadistas, importadores e varejistas, comercializando produtos como jóias, alfaias de luxo, tecidos e livros. Grandes modistas, cabeleireiros e doceiros ajudaram a transformar a Ouvidor numa das ruas de maior prestígio do Rio antigo.",Marc Ferrez,1885 – 1895,N.A.,NEGATIVO/ Vidro,18.0 cm,24.0 cm,N.A.,-22.904276,-43.17934,1890,Marc Ferrez
0071824cx070-11,Estação das barcas na Praça XV de Novembro,"Os fundos da antiga estação das barcas, na região do centro no Rio de Janeiro, praça XV de Novembro e arredores.",Marc Ferrez,1885 – 1895,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,N.A.,-22.901738,-43.170952,1890,Marc Ferrez
0071824cx070-12,Praia dos mineiros,"Porto do Rio de janeiro e Praia dos Mineiros, entre a Praça XV de Novembro e o antigo Arsenal da Marinha.",Marc Ferrez,1885 – 1995,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q5997836"">Ilha das Cobras</a>",-22.899081,-43.17566,1940,Marc Ferrez
0071824cx070-13,"Embarcações em frente ao Mercado do Peixe, ao fundo o Morro do Castelo","Morro do castelo, Cais Pharoux e Praia dos Mineiros.",Marc Ferrez,1885 – 1895,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,N.A.,-22.898462,-43.174263,1890,Marc Ferrez
0071824cx071-03,Inauguração do monumento em homenagem ao Visconde do Rio Branco,Escultura de autoria de Félix Maurice Charpentier. A inauguração ocorreu em 13 de maio de 1902.,Marc Ferrez,N.A.,1902,NEGATIVO/ Vidro,18.0 cm,24.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q1532671"">Glória</a>",-22.921052,-43.176239,1902,Marc Ferrez
0071824cx071-05,Morro do Corcovado tomado da Floresta da Tijuca,nan,Marc Ferrez,1880 – 1890,N.A.,NEGATIVO/ Vidro,18.0 cm,24.0 cm,N.A.,-22.952915,-43.225775,1885,Marc Ferrez
0071824cx071-07,Inauguração do monumento em homenagem ao Visconde do Rio Branco,Escultura de autoria de Félix Maurice Charpentier. A inauguração ocorreu em 13 de maio de 1902.,Marc Ferrez,N.A.,1902,NEGATIVO/ Vidro,18.0 cm,24.0 cm,N.A.,-22.921052,-43.176239,1902,Marc Ferrez
0071824cx071-09,Monumento em homenagem ao Visconde do Rio Branco,Escultura de autoria de Félix Maurice Charpentier. A inauguração ocorreu em 13 de maio de 1902.,Marc Ferrez,1902 – 1905,N.A.,NEGATIVO/ Vidro,18.0 cm,24.0 cm,N.A.,-22.921248,-43.176532,1903,Marc Ferrez
0071824cx071-10,Autoridades na inauguração do monumento em homenagem ao Visconde do Rio Branco,"Inauguração da estátua do Visconde de Rio Branco de autoria de Félix Maurice Charpentier, ocorrida em 13 de maio de 1902 na praça da Glória.",Marc Ferrez,N.A.,1902,NEGATIVO/ Vidro,18.0 cm,24.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q1532671"">Glória</a>",-22.920685,-43.176402,1902,Marc Ferrez
0071824cx072-01,Igreja de Nossa Senhora da Glória,"Por decreto imperial de 1834, foi criada no Rio de Janeiro a freguesia de Nossa Senhora da Glória no Largo do Machado, e no dia 30 de outubro do mesmo ano  foram marcados os seus limites.",Marc Ferrez,1885 – 1890,N.A.,NEGATIVO/ Vidro,18.0 cm,24.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q10316374"">Largo do Machado</a>",-22.930598,-43.179217,1887,Marc Ferrez
0071824cx072-02,Igreja de Santo Antônio dos Pobres,"Esta igreja localiza-se no Centro do Rio de Janeiro, na Rua dos Inválidos nº 42, na esquina com a Rua do Senado. A história do templo que atende os devotos de Santo Antônio e que já passou por reconstruções, remete ao longínquo ano de 1807, quando então surgiu a ideia de erguer uma capela.",Marc Ferrez,1885 – 1895,N.A.,NEGATIVO/ Vidro,18.0 cm,24.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q10316344"">Largo da Carioca</a>",-22.907120000000006,-43.178779,1890,Marc Ferrez
0071824cx072-04,Vista do bairro da Glória,"Bairro da Glória, em primeiro plano, carroça e bondes; ao fundo, a Igreja do Outeiro da Glória e a chaminé da estação da City Improvement.",Marc Ferrez,1887 – 1897,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q1532671"">Glória</a>",-22.917775,-43.177087,1892,Marc Ferrez
0071824cx072-07,Centro do Rio de Janeiro a partir da Ilha das Cobras,"Centro do Rio, destaque para o prédio da Alfandega e para a igreja da Candelária.",Marc Ferrez,1885 – 1895,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,N.A.,-22.896295,-43.173989,1890,Marc Ferrez
0071824cx072-08,Centro do Rio de Janeiro a partir da Ilha das Cobras,"Centro do Rio, destaque para o prédio da Alfandega e para a igreja da Candelária.",Marc Ferrez,1885 – 1895,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,N.A.,-22.896295,-43.173989,1890,Marc Ferrez
0071824cx072-10,"Vista da Baía de Guanabara, do Pão de Açúcar e do bairro de Botafogo a partir do Corcovado",nan,Marc Ferrez,1879 – 1889,N.A.,NEGATIVO/ Vidro,24.0 cm,18.8 cm,N.A.,-22.951697,-43.210244,1884,Marc Ferrez
0071824cx081-01,Rua do Ouvidor,"Em 1745, a Fazenda Real adquiriu algumas casas na rua para instalar a residência dos Ouvidores. O segundo deles (1748-1750), Francisco Berquó da Silva Pereira, tornou-se conhecido, e a rua passou a ser, desde então, a Rua do Ouvidor.",Marc Ferrez,1890 – 1905,N.A.,NEGATIVO/ Vidro,18.0 cm,24.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q2946148"">Centro</a>",-22.902461,-43.175942,1897,Marc Ferrez
0071824cx081-02,Bairro do Flamengo visto do Morro Nova Cintra,"Destaque para a Igreja Nossa Senhora da Glória e para o Largo do Machado. Ao fundo, o Pão de Açúcar e uma parte do Morro da Viúva.",Marc Ferrez,1885 – 1895,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q995561"">Flamengo</a>",-22.928595,-43.184081,1890,Marc Ferrez
0071824cx081-05,Corcovado,Morro do Corcovado a partir da Floresta da Tijuca.,Marc Ferrez,1879 – 1889,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q14942956"">Tijuca Forest</a>",-22.953106,-43.22593300000001,1884,Marc Ferrez
0071824cx081-06,Ilha Fiscal,"Vista da Ilha Fiscal, tomada de uma embarcação. Transferida para a Marinha pelo Ministério da Fazenda, em 1913, a Ilha é hoje parte do Complexo Cultural do Serviço de Documentação da Marinha (DPHDM). Cenário do evento que ficou conhecido como “O Último Baile do Império”, realizado alguns dias antes da Proclamação da República.",Marc Ferrez,1890 – 1900,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q224101"">Baía de Guanabara</a>",-22.896087,-43.167421,1895,Marc Ferrez
0071824cx081-08,Vista do Corcovado,Morro do Corcovado a partir da Floresta da Tijuca.,Marc Ferrez,1879 – 1889,N.A.,NEGATIVO/ Vidro,18.0 cm,24.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q14942956"">Tijuca Forest</a>",-22.953107,-43.225682,1884,Marc Ferrez
0071824cx083-15,Barco a vela,nan,Marc Ferrez,1885 – 1895,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,N.A.,-22.95009,-43.178733,1890,Marc Ferrez
0071824cx084-08,"Antigo edifício do Supremo Tribunal Federal, atual Centro Cultural da Justiça Federal","Supremo Tribunal Federal (atual Centro Cultural da Justiça Federal), no cruzamento da rua do Rosário e Primeiro de Março.",Marc Ferrez,1905 – 1910,N.A.,NEGATIVO/ Vidro,18.0 cm,24.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q10364911"">Rua Primeiro de Março</a>",-22.901906,-43.176281,1907,Marc Ferrez
0071824cx084-09,Escola Nacional de Belas Artes,"Antigo prédio da Escola Nacional de Belas Artes, na Travessa das Belas Artes próximo à Praça Tiradentes. Antes da proclamação da República se chamava Academia Imperial de Belas Artes.",Marc Ferrez,1889 – 1899,N.A.,NEGATIVO/ Vidro,18.0 cm,24.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q2946148"">Centro</a>",-22.905643,-43.1833,1894,Marc Ferrez
0071824cx084-10,"Hospício Nacional de Alienados, atual Universidade Federal do Rio de Janeiro","Hospício Nacional de Alienados, atual campus Praia vermelha da UFRJ. O Hospício Pedro II, inaugurado no Rio de Janeiro em 1852, foi o primeiro hospital psiquiátrico do Brasil e o segundo da América Latina.",Marc Ferrez,1885 – 1895,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q1898482"">Urca</a>",-22.952335,-43.173243,1890,Marc Ferrez
0071824cx092-06,Docas da Alfândega e Mercado da Praia do Peixe,"Docas da Alfândega e Mercado do Peixe, em segundo plano; ao fundo, à direita, morro do Castelo e, à esquerda, ilha de Villegaignon.",Marc Ferrez,1900 – 1910,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q10353359"">Praça XV de Novembro</a>",-22.896535,-43.177597,1905,Marc Ferrez
0071824cx093-03,Ilha do Manguinho,"Ilha localizada na Baía de Guanabara, perto da Ilha de Paquetá.",Marc Ferrez,1885 – 1895,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,N.A.,-22.806241,-43.120936,1890,Marc Ferrez
0071824cx096b-01,Escola Politécnica e estátua de José Bonifácio,"Vista da Escola Politécnica, atual IFCS/UFRJ. Destinado a abrigar instituições educacionais do país nos anos subseqüentes o espaço foi usado pela Escola Militar (1842), Escola Politécnica (1874) e durante todo o século XX e XXI pelo IFCS-UFRJ (Instituto de Filosofia e Ciências Sociais da Universidade Federal do Rio de Janeiro).",Marc Ferrez,1871 – 1884,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,N.A.,-22.904941,-43.180435,1877,Marc Ferrez
0071824cx096b-04,"Aqueduto da Carioca, também conhecido como Arcos da Lapa","Arcos da Lapa, já como local de passagem de bondes, durante as obras de reurbanização promovidas pelo prefeito Pereira Passos (1903-1906).",Marc Ferrez,1900 – 1910,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,N.A.,-22.913285,-43.1813,1905,Marc Ferrez
0071824cx096b-05,"Aqueduto da Carioca, também conhecido como Arcos da Lapa","Arcos da Lapa, já como local de passagem de bondes, durante as obras de reurbanização promovidas pelo prefeito Pereira Passos (1903-1906).",Marc Ferrez,1900 – 1910,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q522559"">Lapa, Rio de Janeiro</a>",-22.913285,-43.1813,1905,Marc Ferrez
0071824cx098-02,Bairro do Flamengo visto do Morro Nova Cintra,"Destaque para a Igreja Nossa Senhora da Glória e para o Largo do Machado. Ao fundo, o Pão de Açúcar e o morro da Viúva.",Marc Ferrez,1885 – 1895,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,N.A.,-22.92872,-43.183905,1890,Marc Ferrez
0071824cx098-03,"Praça XV de Novembro, ao fundo a catedral da Sé, atual Igreja do Carmo",nan,Marc Ferrez,1898 – 1908,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,N.A.,-22.902686,-43.173864,1903,Marc Ferrez
0071824cx098-06,Ilha das Flores,"Desconhecida por boa parte dos moradores da região, um dos marcos históricos da imigração no Brasil do século XIX está em São Gonçalo, onde funcionou a primeira hospedaria de imigrantes de todo o país. Nos últimos dois séculos, a ilha também abrigou um importante engenho de mandioca, foi espaço para uma pioneira experiência de criação intensiva de peixes, funcionou como presídio e depois como sede da Tropa de Reforço da Força de Fuzileiros da Esquadra do Corpo de Fuzileiros Navais, da marinha do Brasil.",Marc Ferrez,1880 – 1890,N.A.,NEGATIVO/ Vidro,24.0 cm,18.0 cm,N.A.,-22.846496,-43.104334,1885,Marc Ferrez
